Customer_ID,Age,Income,Gender,Region,Marketing_Channel,Campaign_Type,Device_Type,Ad_Spend,Website_Visits,Email_Clicks,Time_on_Site_Minutes,Past_Purchases,Discount_Offered,Purchased
8493,69,59627.55,Male,West,Social Media,Brand Awareness,Desktop,176.29,7,0,5.9,3,10,0
8494,36,66189.62,Male,South,Social Media,Product Launch,Tablet,207.81,17,3,6.42,5,20,1
8495,62,53552.51,Female,South,Social Media,Brand Awareness,Mobile,249.44,13,4,4.22,2,15,1
8496,61,52701.21,Female,North,Display Ads,Brand Awareness,Mobile,226.88,7,5,7.79,2,15,0
8497,24,80701.85,Female,South,Display Ads,Product Launch,Tablet,162.21,13,2,7.47,3,15,1
8498,61,68390.33,Male,North,Display Ads,Brand Awareness,Mobile,127.05,11,5,4.83,1,5,1
8499,21,72404.19,Male,East,Email,Brand Awareness,Desktop,225.97,7,0,10.17,4,0,0
8500,51,78391.57,Female,North,Display Ads,Product Launch,Mobile,141.11,6,7,5.34,3,15,1
8501,19,67889.16,Female,West,Display Ads,Brand Awareness,Desktop,173.6,11,2,5.72,2,20,1
8502,22,73925.83,Female,South,Display Ads,Product Launch,Tablet,210.05,12,4,5.78,1,10,1
8503,27,36309.82,Female,West,Search Ads,Seasonal Promo,Tablet,257.33,13,2,6.01,1,0,0
8504,49,63062.31,Male,South,Search Ads,Seasonal Promo,Mobile,264.29,4,1,2.04,2,15,0
8505,59,57259.22,Male,South,Social Media,Product Launch,Tablet,203.03,13,1,4.85,5,0,0
8506,58,85165.26,Female,East,Search Ads,Brand Awareness,Tablet,174.53,12,3,3.09,3,0,0
8507,30,73914.68,Female,North,Email,Seasonal Promo,Desktop,139.97,16,6,4.88,2,20,1
8508,56,50543.32,Male,East,Email,Product Launch,Desktop,297.93,8,4,7,2,10,0
8509,22,65591.91,Male,North,Social Media,Product Launch,Tablet,185.51,9,2,7,1,0,0
8510,27,62515.22,Female,East,Social Media,Brand Awareness,Mobile,233.89,12,0,5.67,0,5,0
8511,27,66814.97,Female,East,Email,Brand Awareness,Mobile,209.84,14,4,6.06,1,15,1
8512,55,44717.36,Male,South,Email,Brand Awareness,Mobile,175.22,10,1,1.17,3,10,0
8513,44,65400.25,Male,East,Email,Product Launch,Tablet,173.1,13,2,4.24,2,20,1
8514,68,56577.73,Male,East,Social Media,Seasonal Promo,Mobile,130.84,9,2,2.89,2,0,0
8515,38,64236.75,Female,North,Email,Product Launch,Mobile,256.12,14,3,1.95,2,10,1
8516,25,49134.22,Male,East,Social Media,Brand Awareness,Tablet,193.97,6,6,4.47,4,0,0
8517,18,51224.05,Female,South,Email,Brand Awareness,Desktop,271.48,11,4,6.86,4,20,1
8518,45,77607.63,Male,East,Email,Product Launch,Desktop,177.56,9,1,5.23,2,5,0
8519,66,44226.79,Male,West,Search Ads,Brand Awareness,Tablet,185.1,6,3,2.34,1,20,0
8520,56,45333.68,Male,West,Email,Brand Awareness,Desktop,143.34,10,1,5.97,2,5,0
8521,31,59226.28,Female,North,Social Media,Product Launch,Mobile,184.43,18,2,6.57,2,10,1
8522,38,48421.64,Female,North,Email,Seasonal Promo,Tablet,137.99,12,6,8.75,2,5,1
8523,47,46724.57,Male,West,Display Ads,Brand Awareness,Tablet,220.13,11,2,0.24,2,0,0
8524,38,61576.14,Female,East,Search Ads,Seasonal Promo,Desktop,205.39,13,3,3.83,3,10,1
8525,66,37424.01,Male,East,Email,Seasonal Promo,Tablet,273.74,9,4,3.66,0,5,0
8526,26,44880.57,Female,North,Email,Seasonal Promo,Tablet,127.11,5,3,6.92,3,20,0
8527,34,90811.43,Male,South,Display Ads,Seasonal Promo,Mobile,260.8,6,2,2.35,1,20,0
8528,22,66892.13,Male,East,Display Ads,Brand Awareness,Tablet,151.08,11,4,5.82,0,0,0
8529,48,48801.55,Female,West,Display Ads,Brand Awareness,Tablet,217.21,15,5,4.99,3,15,1
8530,69,66273.23,Male,South,Display Ads,Product Launch,Tablet,142.73,6,2,3.55,3,10,0
8531,57,68509.96,Female,South,Display Ads,Brand Awareness,Tablet,210.14,12,0,4.14,1,20,0
8532,55,74916.22,Male,East,Display Ads,Product Launch,Desktop,74.47,12,4,2.92,6,15,1
8533,60,58092.66,Female,South,Email,Seasonal Promo,Tablet,166.47,15,2,4.59,0,5,1
8534,36,74647.47,Male,North,Social Media,Product Launch,Mobile,205.3,12,3,4.98,2,20,1
8535,53,29423.3,Male,South,Email,Product Launch,Desktop,287.77,2,2,3.54,0,0,0
8536,67,44155.38,Female,North,Email,Brand Awareness,Tablet,93.6,7,4,1.01,2,0,0
8537,50,62458.07,Male,East,Email,Product Launch,Desktop,199.89,12,2,7.43,6,10,1
8538,30,64944.5,Female,South,Search Ads,Seasonal Promo,Tablet,174.06,13,2,5.32,2,20,1
8539,31,46323.27,Male,West,Social Media,Brand Awareness,Tablet,104.2,11,1,6.12,0,10,0
8540,50,63891.3,Male,West,Social Media,Brand Awareness,Desktop,143.76,11,3,4.54,2,15,1
8541,46,50642.4,Male,North,Search Ads,Brand Awareness,Desktop,176.44,12,0,6.5,4,10,0
8542,60,55845.61,Male,North,Social Media,Seasonal Promo,Desktop,223.35,9,3,1.2,3,5,0
8543,66,75371.61,Female,East,Search Ads,Product Launch,Desktop,204.39,14,0,4.66,2,0,0
8544,53,73634.06,Female,South,Email,Brand Awareness,Mobile,134.38,11,4,3.52,2,20,1
8545,61,45044.1,Female,North,Social Media,Product Launch,Desktop,108.3,11,5,3.56,4,15,1
8546,27,44141.23,Male,North,Email,Seasonal Promo,Mobile,220.88,8,2,6.98,0,5,0
8547,48,53832.4,Female,East,Display Ads,Seasonal Promo,Tablet,190.24,13,1,1.98,2,0,0
8548,23,59598.81,Female,South,Email,Seasonal Promo,Tablet,280.57,13,3,7.22,3,15,1
8549,18,50131.52,Male,South,Social Media,Brand Awareness,Desktop,182.37,14,3,3.42,4,20,1
8550,24,75609.64,Female,North,Email,Brand Awareness,Tablet,257.16,7,0,4.16,4,0,0
8551,44,65210.85,Male,South,Email,Product Launch,Mobile,227.19,15,2,5.16,2,20,1
8552,38,66091.28,Male,South,Search Ads,Product Launch,Mobile,241.08,10,3,5.22,2,15,0
8553,45,41001.92,Female,South,Social Media,Brand Awareness,Desktop,221.62,6,2,6.37,2,5,0
8554,33,77509.36,Female,West,Email,Seasonal Promo,Desktop,222.72,10,2,2.75,3,15,0
8555,63,17697.47,Female,South,Search Ads,Seasonal Promo,Desktop,85.41,8,2,2.88,1,15,0
8556,40,72510.83,Female,West,Social Media,Brand Awareness,Mobile,188.15,9,1,5.55,2,0,0
8557,69,74014.68,Male,South,Display Ads,Product Launch,Desktop,166.82,9,2,3.93,4,20,0
8558,37,53513.98,Female,South,Email,Seasonal Promo,Mobile,263.53,12,7,4.23,4,5,1
8559,55,79093.65,Male,South,Email,Brand Awareness,Mobile,149.92,18,2,2.25,0,20,1
8560,42,59053.54,Female,North,Email,Product Launch,Tablet,185.99,7,3,5.35,2,15,0
8561,45,60936.48,Male,North,Email,Product Launch,Tablet,240.04,12,4,3.14,1,5,1
8562,22,65092.93,Female,West,Email,Seasonal Promo,Desktop,215.05,10,2,7.39,0,15,0
8563,38,107798.62,Female,South,Display Ads,Seasonal Promo,Desktop,208.37,12,1,2.24,1,5,0
8564,35,80166.51,Male,West,Display Ads,Seasonal Promo,Desktop,255.46,15,3,2.92,1,5,1
8565,64,70516.97,Female,South,Social Media,Seasonal Promo,Desktop,213,9,0,3.59,2,10,0
8566,23,46307.93,Female,East,Social Media,Product Launch,Mobile,172.75,13,2,6.5,1,0,0
8567,46,62153.85,Female,West,Search Ads,Brand Awareness,Desktop,135.19,8,2,3.88,6,20,1
8568,36,47803.14,Female,North,Search Ads,Product Launch,Tablet,224.34,8,2,1.35,3,0,0
8569,50,72331.66,Male,East,Search Ads,Seasonal Promo,Desktop,161.49,10,4,5.86,3,15,1
8570,18,62107,Male,North,Display Ads,Brand Awareness,Mobile,187.94,8,9,5.63,5,5,1
8571,62,43132.17,Female,East,Social Media,Product Launch,Tablet,253.92,15,2,3.48,1,5,1
8572,20,61216.87,Male,East,Social Media,Brand Awareness,Tablet,188.94,7,0,6.44,3,5,0
8573,59,47258.74,Female,East,Display Ads,Product Launch,Desktop,177.79,18,5,7.8,0,20,1
8574,38,62268.24,Male,West,Social Media,Brand Awareness,Tablet,186.02,9,5,3.6,1,15,1
8575,52,47113.84,Male,West,Email,Product Launch,Tablet,187.37,10,2,4.33,1,10,0
8576,58,60412.31,Male,North,Social Media,Product Launch,Desktop,150.44,13,4,4.08,2,20,1
8577,57,71257.05,Female,West,Social Media,Seasonal Promo,Desktop,283.87,9,4,5,2,5,1
8578,20,59204.22,Male,North,Email,Product Launch,Mobile,172.53,16,4,6.12,2,10,1
8579,42,54136.68,Male,South,Search Ads,Seasonal Promo,Tablet,239.22,10,1,7.7,1,0,0
8580,62,63049.14,Female,North,Search Ads,Product Launch,Desktop,149.08,11,3,4.28,1,15,1
8581,55,70457.74,Male,North,Search Ads,Brand Awareness,Tablet,227.48,10,6,6.32,2,5,1
8582,62,43392.25,Female,West,Display Ads,Brand Awareness,Desktop,208.47,11,3,8.84,1,0,0
8583,37,63909.84,Male,North,Email,Seasonal Promo,Mobile,201.25,9,3,5.61,1,5,0
8584,69,79763.11,Female,West,Email,Product Launch,Desktop,208.75,6,3,1.99,3,20,0
8585,61,68604.85,Male,North,Display Ads,Seasonal Promo,Desktop,220.8,15,3,3.13,5,20,1
8586,62,60866.31,Female,South,Email,Brand Awareness,Mobile,188.65,15,2,5.19,3,20,1
8587,51,69596.06,Male,West,Social Media,Product Launch,Desktop,191.15,6,3,10.04,1,15,0
8588,38,66787.45,Male,West,Search Ads,Seasonal Promo,Mobile,228.87,7,2,5.06,2,15,0
8589,65,71304.02,Female,South,Email,Brand Awareness,Tablet,142.9,14,2,5.8,2,10,1
8590,40,29641.03,Male,West,Email,Brand Awareness,Tablet,135.19,10,3,8.36,1,20,1
8591,23,36698.16,Male,North,Search Ads,Product Launch,Tablet,208.95,9,3,8.89,1,10,0
8592,68,75072.44,Female,East,Display Ads,Product Launch,Desktop,99.51,21,0,8.5,0,5,1
8593,30,37420.81,Female,West,Search Ads,Product Launch,Mobile,115.86,7,6,6.22,3,10,1
8594,66,66023.08,Male,East,Display Ads,Seasonal Promo,Desktop,290.26,10,3,4.26,1,20,1
8595,40,54719.26,Female,North,Display Ads,Seasonal Promo,Desktop,277.47,6,4,8.07,1,15,0
8596,26,45057.16,Male,South,Social Media,Product Launch,Desktop,171.46,10,2,6.98,3,5,0
8597,34,65244.75,Female,West,Search Ads,Product Launch,Mobile,249.96,4,2,2.64,1,10,0
8598,19,63015.5,Female,East,Email,Product Launch,Desktop,251.69,6,9,5.02,0,10,1
8599,36,91655.14,Female,South,Display Ads,Brand Awareness,Desktop,223.55,9,2,4.71,1,15,0
8600,36,50627.83,Female,South,Social Media,Product Launch,Mobile,196.05,12,3,2.55,2,15,1
8601,24,81601.65,Male,West,Search Ads,Seasonal Promo,Mobile,231.32,7,3,3.85,1,15,0
8602,59,65286.34,Female,East,Display Ads,Brand Awareness,Tablet,239.9,18,1,5.01,1,15,1
8603,59,50084.67,Male,West,Social Media,Product Launch,Mobile,232.11,13,3,4.24,1,15,1
8604,37,71988.7,Male,North,Email,Seasonal Promo,Tablet,122.53,18,1,6.18,1,0,1
8605,26,68486.08,Male,South,Display Ads,Brand Awareness,Tablet,301.65,10,2,2.97,2,0,0
8606,34,60537.65,Male,East,Display Ads,Brand Awareness,Desktop,320.17,7,4,4.1,1,15,0
8607,44,63994.43,Male,West,Email,Seasonal Promo,Desktop,104.54,10,2,3.17,3,20,0
8608,64,51045.19,Female,South,Email,Seasonal Promo,Desktop,225.55,6,3,1.81,1,10,0
8609,19,47613.19,Female,West,Email,Brand Awareness,Desktop,302.29,11,2,4,2,0,0
8610,53,71391.63,Male,East,Display Ads,Seasonal Promo,Desktop,250.11,9,3,3.45,1,0,0
8611,36,56640.91,Male,North,Social Media,Brand Awareness,Desktop,250.65,11,2,6.58,1,5,0
8612,34,58798.76,Female,North,Social Media,Brand Awareness,Desktop,128.07,10,4,5.8,0,0,0
8613,22,64197.32,Male,North,Email,Brand Awareness,Tablet,239.55,10,2,5.65,1,10,0
8614,56,63979.33,Female,West,Social Media,Brand Awareness,Tablet,211.96,7,1,5.21,3,15,0
8615,35,38560.1,Male,South,Email,Product Launch,Desktop,238.99,9,3,3.59,3,5,0
8616,24,79293.78,Female,North,Email,Seasonal Promo,Desktop,148.22,11,3,2.4,4,20,1
8617,34,61817.73,Female,North,Search Ads,Product Launch,Tablet,146.43,10,0,5.72,4,15,0
8618,56,56960.2,Male,North,Social Media,Product Launch,Tablet,192.87,15,3,0.95,0,5,1
8619,53,66462.69,Female,North,Display Ads,Product Launch,Mobile,181.04,9,3,3.14,1,0,0
8620,57,63548.13,Male,East,Search Ads,Product Launch,Mobile,192.13,8,2,6.37,0,20,0
8621,62,71505.94,Female,East,Email,Brand Awareness,Desktop,176.02,12,2,3.99,4,20,1
8622,21,68069.76,Female,South,Search Ads,Brand Awareness,Desktop,189.95,8,1,7.03,1,5,0
8623,55,70767.69,Male,East,Email,Brand Awareness,Desktop,166.7,8,2,7.49,1,20,0
8624,42,80264.91,Female,East,Email,Brand Awareness,Tablet,197.59,12,3,4.73,2,10,1
8625,22,73254.37,Female,East,Email,Product Launch,Desktop,128.82,10,3,7.4,1,10,0
8626,47,57592.71,Male,West,Social Media,Brand Awareness,Desktop,225.71,7,4,2.58,2,10,0
8627,29,43156.48,Female,East,Email,Product Launch,Desktop,213.03,12,2,1.51,1,5,0
8628,21,85016.97,Male,West,Email,Brand Awareness,Mobile,136.91,7,3,4.44,2,0,0
8629,41,56434.15,Male,West,Social Media,Seasonal Promo,Mobile,266.32,9,3,8.13,1,20,0
8630,46,52903.39,Female,East,Social Media,Seasonal Promo,Desktop,158.66,8,2,4.37,4,15,0
8631,26,33949.1,Male,West,Email,Seasonal Promo,Tablet,259.45,7,1,7.35,4,20,0
8632,21,65077.1,Female,North,Social Media,Seasonal Promo,Mobile,216.47,10,4,6.55,3,20,1
8633,68,62233.3,Female,South,Display Ads,Brand Awareness,Desktop,250.03,11,5,7.13,3,15,1
8634,41,37273.28,Male,East,Display Ads,Seasonal Promo,Mobile,208.81,7,2,3.53,4,20,0
8635,31,66799.11,Female,East,Email,Seasonal Promo,Tablet,228.34,10,2,6.82,0,5,0
8636,22,52527.12,Female,South,Search Ads,Product Launch,Tablet,249.48,12,5,0.3,1,5,1
8637,35,100354.73,Female,East,Social Media,Seasonal Promo,Tablet,295.36,11,3,5.73,1,20,1
8638,59,51459.58,Male,East,Search Ads,Brand Awareness,Tablet,253.73,10,0,6.28,2,20,0
8639,36,53472.1,Male,South,Display Ads,Product Launch,Desktop,222.41,10,3,4.99,2,10,0
8640,29,46878.36,Female,West,Email,Brand Awareness,Tablet,132.57,15,3,8.67,2,20,1
8641,35,79168.15,Male,North,Display Ads,Product Launch,Desktop,79.21,9,2,8.02,1,20,0
8642,34,54408.36,Female,West,Social Media,Brand Awareness,Tablet,193.48,9,4,5.95,3,10,1
8643,47,49126.29,Female,North,Social Media,Seasonal Promo,Desktop,164.28,7,4,2.91,2,20,0
8644,41,70604.33,Male,South,Email,Product Launch,Tablet,166.11,10,1,3.28,1,10,0
8645,28,39294.71,Male,West,Social Media,Seasonal Promo,Desktop,195.88,11,1,4.82,0,20,0
8646,52,69376.66,Male,West,Social Media,Brand Awareness,Mobile,233.14,8,1,7.57,1,10,0
8647,40,86721,Female,North,Social Media,Brand Awareness,Desktop,168.96,10,1,4.58,3,5,0
8648,34,68499.12,Male,North,Search Ads,Product Launch,Desktop,244.76,12,2,2.74,1,15,1
8649,18,69568.47,Female,North,Email,Brand Awareness,Tablet,201.67,9,3,6.94,1,15,0
8650,32,73050.9,Female,North,Email,Brand Awareness,Tablet,201.88,13,4,8.98,2,10,1
8651,49,85645.62,Female,East,Email,Product Launch,Mobile,293.75,5,6,1.42,1,5,0
8652,26,78148.41,Male,South,Social Media,Seasonal Promo,Tablet,208.91,12,4,3.82,1,20,1
8653,32,66595.05,Male,North,Social Media,Product Launch,Desktop,197.29,8,1,7.23,0,5,0
8654,45,73558.37,Male,West,Social Media,Brand Awareness,Tablet,226.2,13,6,5.43,1,10,1
8655,41,46710.98,Female,West,Email,Brand Awareness,Tablet,289.86,12,3,7.6,2,5,1
8656,52,71644.4,Female,West,Search Ads,Product Launch,Desktop,197.66,10,3,3.51,0,20,1
8657,39,44916.66,Male,North,Display Ads,Product Launch,Mobile,221.99,7,0,3.37,0,15,0
8658,44,54494.66,Male,South,Email,Seasonal Promo,Tablet,194.59,12,4,5.04,2,15,1
8659,36,13761.57,Male,East,Email,Brand Awareness,Tablet,194.85,8,3,4.08,5,5,0
8660,62,66021.44,Male,North,Search Ads,Brand Awareness,Desktop,175.5,14,5,4.67,3,5,1
8661,29,50341.92,Male,North,Display Ads,Seasonal Promo,Mobile,172,13,1,4.36,3,0,0
8662,37,76667.18,Male,East,Display Ads,Product Launch,Mobile,284.8,10,3,-0.37,0,15,0
8663,18,65852.89,Male,South,Social Media,Product Launch,Tablet,172.31,17,4,4.39,3,5,1
8664,38,76861.44,Male,North,Display Ads,Seasonal Promo,Desktop,122.97,12,3,4.68,1,10,0
8665,66,43746.05,Male,West,Social Media,Product Launch,Tablet,206.27,9,4,5.87,2,5,0
8666,62,75575.79,Female,West,Email,Seasonal Promo,Desktop,250.89,8,0,4.87,2,5,0
8667,18,91587.85,Male,North,Search Ads,Product Launch,Desktop,262.13,8,2,2.65,5,0,0
8668,27,71462.37,Male,South,Email,Product Launch,Tablet,140.28,15,1,2.75,2,10,1
8669,64,71855.24,Female,West,Display Ads,Product Launch,Desktop,255.64,11,2,5.37,5,0,0
8670,49,62543.97,Female,West,Email,Seasonal Promo,Tablet,302.95,7,1,2.7,1,10,0
8671,56,52129.97,Female,East,Search Ads,Seasonal Promo,Mobile,165.79,8,4,0.44,1,15,0
8672,39,71417.89,Female,South,Search Ads,Seasonal Promo,Mobile,191.3,11,4,6.44,0,15,1
8673,35,37408.76,Female,North,Social Media,Brand Awareness,Tablet,138.42,8,2,4.68,2,20,0
8674,65,53733.67,Female,East,Email,Brand Awareness,Mobile,292.68,7,6,6.52,3,10,1
8675,63,33434.15,Female,East,Search Ads,Seasonal Promo,Mobile,125.38,8,1,5.38,5,5,0
8676,49,49445.15,Male,East,Search Ads,Brand Awareness,Mobile,180.01,9,1,2.83,1,15,0
8677,44,69630.68,Male,South,Search Ads,Brand Awareness,Mobile,239.23,13,4,2.67,6,15,1
8678,45,67580.9,Male,South,Search Ads,Product Launch,Desktop,165.8,11,1,6.9,0,15,0
8679,35,60763.71,Female,South,Display Ads,Product Launch,Tablet,150.54,8,3,6.68,3,5,0
8680,56,62556.01,Male,North,Email,Product Launch,Tablet,197.39,10,4,4.33,1,10,1
8681,66,31712.03,Female,South,Email,Brand Awareness,Mobile,319.51,8,2,2.82,0,20,0
8682,46,54411.57,Male,East,Email,Brand Awareness,Tablet,187.2,13,1,6.4,3,5,0
8683,35,49779.73,Female,West,Display Ads,Seasonal Promo,Tablet,189.65,14,3,1.6,3,20,1
8684,61,50114.1,Male,North,Display Ads,Brand Awareness,Tablet,144.22,10,5,4.33,4,10,1
8685,25,68993.68,Male,North,Search Ads,Brand Awareness,Desktop,219.25,7,2,7.49,1,15,0
8686,48,47092.39,Male,North,Display Ads,Seasonal Promo,Mobile,244.19,10,0,4.8,2,10,0
8687,51,50929.79,Male,East,Social Media,Seasonal Promo,Tablet,169.68,6,1,4.01,1,10,0
8688,24,28693.96,Male,South,Display Ads,Seasonal Promo,Desktop,226.79,11,2,3.45,1,10,0
8689,53,55588.15,Male,East,Search Ads,Product Launch,Mobile,170.07,8,0,5.08,1,5,0
8690,35,43682.44,Male,West,Email,Seasonal Promo,Desktop,105.31,11,0,7.36,2,15,0
8691,55,61188.04,Female,South,Display Ads,Product Launch,Desktop,222.87,9,6,5.25,3,5,1
8692,26,45733.38,Female,West,Email,Brand Awareness,Desktop,303.72,10,4,6.23,2,20,1
8693,26,61568.13,Male,North,Email,Brand Awareness,Tablet,140.21,6,5,6.55,3,20,1
8694,63,57829.71,Male,North,Social Media,Product Launch,Mobile,208.97,6,2,7.94,1,0,0
8695,25,85080.63,Male,East,Social Media,Product Launch,Mobile,265.49,6,3,3.21,2,15,0
8696,68,67458.27,Male,South,Display Ads,Product Launch,Tablet,194.9,15,4,6.83,4,15,1
8697,52,32405.43,Female,North,Email,Brand Awareness,Mobile,128.66,17,4,7.02,2,20,1
8698,35,41026.67,Female,East,Search Ads,Brand Awareness,Mobile,202.25,6,3,1.71,1,5,0
8699,22,60828.12,Male,West,Email,Seasonal Promo,Desktop,274.52,9,4,4.23,2,10,1
8700,31,46052.28,Male,East,Email,Seasonal Promo,Tablet,174.67,14,3,6.03,3,5,1
8701,45,15474.47,Male,South,Social Media,Brand Awareness,Desktop,211.61,15,5,4.87,2,15,1
8702,47,80243.19,Male,South,Social Media,Seasonal Promo,Mobile,147.32,13,4,6.15,0,10,1
8703,21,70803.36,Female,South,Social Media,Seasonal Promo,Mobile,195.03,7,4,6.31,0,10,0
8704,56,67814.65,Female,North,Social Media,Product Launch,Tablet,219.33,12,0,4.81,1,0,0
8705,37,50890.15,Female,East,Display Ads,Brand Awareness,Desktop,206.29,6,2,3.73,4,20,0
8706,42,66415.15,Female,West,Display Ads,Product Launch,Desktop,178.43,6,3,4.48,3,5,0
8707,45,49434.6,Male,South,Email,Brand Awareness,Desktop,222.15,13,3,2.55,3,0,1
8708,29,63072.86,Female,East,Display Ads,Brand Awareness,Tablet,233.47,15,4,2.14,0,5,1
8709,19,46191.25,Male,North,Search Ads,Product Launch,Desktop,236.78,9,2,6.28,2,5,0
8710,60,82744.33,Female,West,Email,Brand Awareness,Desktop,185.35,11,2,6.79,2,15,1
8711,31,36446.45,Female,West,Email,Product Launch,Mobile,168.95,10,4,2.61,5,15,1
8712,39,78484.26,Male,West,Search Ads,Product Launch,Mobile,298.16,12,3,5.94,2,5,0
8713,48,60583.74,Female,North,Email,Brand Awareness,Desktop,206.88,6,2,5.52,2,20,0
8714,40,52658,Male,South,Search Ads,Brand Awareness,Desktop,187.13,8,2,2.05,2,5,0
8715,65,62505.04,Male,North,Social Media,Product Launch,Mobile,126.15,11,1,8.88,3,20,0
8716,37,71000.22,Male,West,Social Media,Seasonal Promo,Tablet,153.38,11,4,4.51,1,10,1
8717,55,80501.2,Male,East,Social Media,Seasonal Promo,Mobile,167.88,12,4,5.8,3,15,1
8718,21,64697.15,Male,West,Search Ads,Brand Awareness,Desktop,221.97,10,5,5.64,3,20,1
8719,32,46639.56,Female,East,Display Ads,Brand Awareness,Tablet,182.19,6,0,5.12,0,5,0
8720,41,60834.45,Female,North,Display Ads,Seasonal Promo,Desktop,200.76,6,3,6.02,0,10,0
8721,42,87251.9,Male,North,Email,Brand Awareness,Desktop,128.34,7,5,8.05,2,0,0
8722,18,80215.17,Male,North,Social Media,Brand Awareness,Desktop,270.22,11,8,9.04,1,20,1
8723,24,73631.45,Male,East,Social Media,Seasonal Promo,Tablet,163.13,14,1,5.45,2,0,0
8724,48,71935.31,Male,North,Email,Brand Awareness,Desktop,211.76,10,5,5.65,2,0,0
8725,29,70491.75,Female,South,Social Media,Seasonal Promo,Tablet,173.47,16,5,9,1,20,1
8726,59,77381.32,Male,West,Social Media,Seasonal Promo,Mobile,184.09,8,2,4.94,1,15,0
8727,22,53150.57,Female,South,Search Ads,Seasonal Promo,Tablet,160.3,11,1,3.25,5,0,0
8728,61,39673.71,Female,East,Email,Brand Awareness,Desktop,214.82,12,4,3.98,0,15,1
8729,67,61035.05,Male,North,Search Ads,Product Launch,Desktop,150.98,10,3,4.79,6,10,1
8730,59,47736.28,Female,West,Social Media,Product Launch,Mobile,215.71,14,3,3.87,1,5,1
8731,55,44174.69,Male,North,Social Media,Product Launch,Mobile,194.06,13,1,7.66,2,0,0
8732,29,49195.82,Male,North,Email,Brand Awareness,Mobile,231.5,16,6,3.69,1,20,1
8733,56,97279.71,Female,West,Social Media,Brand Awareness,Tablet,236.43,5,2,2.41,2,10,0
8734,35,62041.87,Male,West,Display Ads,Brand Awareness,Tablet,184.12,9,3,5.03,4,10,0
8735,19,65428.62,Male,South,Search Ads,Brand Awareness,Tablet,218.3,12,4,6.59,1,0,1
8736,27,41664.56,Female,South,Search Ads,Product Launch,Tablet,177.59,10,2,6.47,0,10,0
8737,32,32343.71,Female,South,Display Ads,Seasonal Promo,Mobile,265.8,8,5,4.43,1,5,0
8738,47,47714.21,Female,South,Email,Brand Awareness,Desktop,182.05,16,5,4.82,2,5,1
8739,61,81572.93,Male,South,Email,Brand Awareness,Desktop,189.91,13,4,5.04,4,10,1
8740,34,65014.13,Female,East,Social Media,Brand Awareness,Tablet,176.56,11,3,2.82,3,15,1
8741,21,68978.93,Female,East,Email,Seasonal Promo,Mobile,163.35,10,4,4.39,3,15,1
8742,24,71078.49,Female,North,Display Ads,Product Launch,Mobile,301.68,4,1,2.78,1,0,0
8743,58,51129.76,Female,North,Email,Brand Awareness,Mobile,224.32,11,4,2.07,4,5,1
8744,48,80819.48,Male,South,Social Media,Product Launch,Desktop,203.4,12,2,8.13,2,0,0
8745,68,50507.89,Female,North,Display Ads,Brand Awareness,Desktop,176.19,10,3,3.79,1,20,1
8746,56,81093.49,Female,East,Social Media,Product Launch,Tablet,255.66,9,2,5.35,6,10,0
8747,51,66634.53,Male,East,Search Ads,Brand Awareness,Desktop,172.72,12,5,5.51,1,15,1
8748,23,33164.32,Female,North,Search Ads,Product Launch,Mobile,206.04,14,1,5.64,3,0,0
8749,67,48779.86,Female,South,Email,Brand Awareness,Desktop,310.15,8,4,6.8,1,20,1
8750,55,33225.92,Male,East,Display Ads,Brand Awareness,Desktop,152.14,10,4,3.35,0,5,0
8751,62,77449.23,Male,West,Display Ads,Product Launch,Desktop,226.98,7,2,5.76,0,10,0
8752,68,59628.97,Male,West,Display Ads,Product Launch,Tablet,214.43,10,2,5.67,4,10,0
8753,51,26574.86,Male,North,Social Media,Seasonal Promo,Desktop,226.41,6,4,5.92,4,5,0
8754,61,65636.2,Male,South,Display Ads,Seasonal Promo,Tablet,185.75,14,1,4.87,2,20,1
8755,32,51942.54,Female,North,Email,Seasonal Promo,Desktop,170.39,9,3,5.64,0,0,0
8756,31,37742.91,Female,South,Search Ads,Seasonal Promo,Tablet,211.32,11,2,6.21,3,15,1
8757,23,85169.49,Female,South,Email,Product Launch,Mobile,177.2,9,2,6.06,2,0,0
8758,67,61609.29,Female,West,Search Ads,Seasonal Promo,Mobile,83.42,14,1,5.3,1,15,1
8759,54,55598.53,Male,East,Search Ads,Brand Awareness,Mobile,158.78,9,5,9.51,3,20,1
8760,67,54008.63,Male,East,Email,Product Launch,Tablet,184.17,9,2,2.66,3,15,0
8761,49,37300.81,Male,North,Search Ads,Brand Awareness,Mobile,146.11,13,4,4.22,2,5,1
8762,20,40431.77,Female,North,Search Ads,Seasonal Promo,Tablet,207.55,15,1,5.11,4,5,1
8763,20,79273.75,Male,South,Social Media,Seasonal Promo,Tablet,162.12,10,3,3.83,2,0,0
8764,39,52891.76,Male,East,Email,Seasonal Promo,Tablet,197.83,9,5,3.94,2,5,0
8765,39,60331.02,Female,South,Email,Product Launch,Mobile,308.39,14,3,2.34,1,15,1
8766,27,29335.04,Male,West,Email,Brand Awareness,Tablet,261.35,11,4,3.28,2,10,1
8767,68,40228.62,Male,West,Search Ads,Brand Awareness,Desktop,229.57,11,5,3.95,1,0,1
8768,20,69147.19,Female,South,Display Ads,Product Launch,Mobile,290.46,9,5,4.56,4,15,1
